> -L"boundary of the study area in North China, lon & lat in degrees"
115.238834275	32.0525547842
115.202182899	32.0515235064
115.173901033	32.054018441
115.131479937	32.0577484904
115.088353819	32.0554647619
115.060077353	32.0579338537
115.024733295	32.0610106651
114.996459556	32.0634642127
114.968187252	32.0659119196
114.932150711	32.0629602425
114.896119817	32.0599961785
114.870950367	32.0560909259
114.837544014	32.0547793837
114.795814278	32.0564435099
114.767556146	32.0588417055
114.725170852	32.0624271421
114.682786526	32.0659963056
114.640408209	32.0695309494
114.612155972	32.0718792055
114.569781635	32.075340887
114.535145178	32.0842077293
114.492760067	32.0876393547
114.471566087	32.0893543208
114.443980732	32.0976396343
114.415718105	32.099920821
114.381059103	32.1087613581
114.352794189	32.1110340495
114.324527515	32.1133015319
114.289860325	32.1221261755
114.268658176	32.1238168138
114.233977531	32.1326045786
114.206358312	32.1408213697
114.185143835	32.1424798145
114.150444388	32.1512365152
114.122152361	32.1534348483
114.094515803	32.1616278891
114.080380408	32.1627451909
114.052130752	32.1650139339
114.010403132	32.1743822681
113.968040695	32.17775746
113.933378891	32.1865349193
113.905775071	32.1947415994
113.864466977	32.2097723058
113.829599326	32.2183038396
113.78761224	32.2273414581
113.759898916	32.2354402685
113.725089199	32.2440563103
113.683812907	32.2591832847
113.648981135	32.2677799523
113.614140398	32.2763676176
113.579290578	32.2849463556
113.544416075	32.2935020442
113.516603271	32.3015218064
113.488194978	32.3035607958
113.452684131	32.3061030325
113.424901039	32.3141371864
113.403588008	32.315653156
113.375794775	32.3236772207
113.32667366	32.333199758
113.299494843	32.3472191126
113.264585781	32.355727938
113.229668948	32.3642272625
113.187434324	32.3731187034
113.160103537	32.3870605484
113.146433067	32.3940304423
113.105404061	32.4149337493
113.071487692	32.4353483249
113.044102103	32.449274643
113.017294241	32.4692010301
112.990467693	32.4891249228
112.963588317	32.5090334118
112.929529118	32.5294142513
112.90919796	32.5428413168
112.875100354	32.5632151751
112.855322419	32.5826445306
112.820473394	32.5969740702
112.792792962	32.6108365101
112.778370498	32.6117578262
112.693819291	32.6582484753
112.660167944	32.675293268
112.627173083	32.6996653093
112.611012898	32.7155106568
112.578681857	32.7471890649
112.545677948	32.7715142757
112.52075393	32.787914573
112.497137333	32.8189757515
112.464126884	32.8432541715
112.440500664	32.8742873661
112.416213038	32.8979781142
112.392564245	32.9289916025
112.36761139	32.9453350967
112.33325653	32.9548950297
112.299525036	32.9717778346
112.264515605	32.9739895468
112.238261286	32.9756421492
112.193879079	32.9710528913
112.158884596	32.9732348191
112.115146935	32.9759480882
112.088907643	32.9775680914
112.035852494	32.9734481871
112.000908735	32.9755695851
111.965966012	32.9776812315
111.921672621	32.9729821073
111.886734652	32.9750715044
111.851797836	32.9771512977
111.816861862	32.9792214334
111.756337653	32.9901402591
111.713870022	33.0073358663
111.679530087	33.0166884719
111.64578031	33.0333554892
111.612018937	33.0500128888
111.578244234	33.0666640214
111.531324753	33.0826959023
111.48338023	33.10146107
111.454377898	33.121457335
111.419270273	33.1445381865
111.383612717	33.165227622
111.350963643	33.1857609195
111.318123723	33.2091689515
111.289458077	33.2315789046
111.254313966	33.2518321171
111.213494455	33.2803406898
111.183641794	33.2952939361
111.116082959	33.345052573
111.099044165	33.3577787711
111.049425669	33.4066839802
111.023119803	33.4392821657
110.991430747	33.4774418877
110.967387673	33.505409953
110.949490562	33.5421515953
110.934513819	33.585591276
110.920847838	33.6152730286
110.907230881	33.6454106786
110.897810475	33.6709481721
110.8952574	33.6944993605
110.888294001	33.7202661687
110.882106719	33.7571439416
110.878022027	33.7902771413
110.873475796	33.8195380298
110.868385603	33.8411511495
110.863277433	33.8627590533
110.853439195	33.8826681074
110.848722818	33.9101186768
110.837269438	33.9419942735
110.834849916	33.9694438915
110.827463366	33.9932999752
110.815828778	34.021187232
110.81166216	34.051137318
110.802446351	34.0787715124
110.7918172	34.1160704349
110.783518508	34.1531628238
110.777388198	34.1859680092
110.764007844	34.2281544494
110.760077825	34.2719522714
110.752123069	34.3172661985
110.747045539	34.3693426848
110.737288034	34.4104734745
110.726253214	34.4503305709
110.716615895	34.5383554129
110.696981659	34.6416836756
110.671108526	34.7425841125
110.645096145	34.8374709013
110.611270604	34.9099559412
110.589037586	34.9867550922
110.565100406	35.0518289954
110.548560995	35.1606014611
110.538674356	35.2324409066
110.530287941	35.2773755793
110.529213064	35.3392156573
110.521252378	35.3982259931
110.520182075	35.4604265864
110.521991845	35.5425130992
110.525179046	35.6116895846
110.533994686	35.6682204313
110.543860118	35.724306631
110.555663074	35.7978059963
110.571381313	35.8584944381
110.591980915	35.9189323478
110.609684084	35.9742828676
110.623265946	36.0307274806
110.635058005	36.0916828278
110.651584617	36.1550805951
110.661257861	36.2017614158
110.671439546	36.2466721637
110.680785701	36.3074627433
110.692381957	36.3511013277
110.699935751	36.4047748247
110.714355407	36.4467468864
110.720552754	36.4799845139
110.74145292	36.5691993131
110.758973306	36.6450992113
110.772742324	36.7057431574
110.794268978	36.7807488972
110.803670688	36.8464168285
110.812514749	36.8969590654
110.817640338	36.9551428959
110.829187579	37.0058158365
110.849131715	37.0897857059
110.863513014	37.1455725498
110.877163529	37.1965464441
110.887840483	37.2478292505
110.899441736	37.3016421043
110.912698757	37.3652789066
110.924900858	37.4172519313
110.945433814	37.4804846324
110.973337156	37.5432977529
111.008136817	37.5998284289
111.02770686	37.651401582
111.066408643	37.7486918547
111.086068422	37.8002459875
111.130745838	37.8794559495
111.17532922	37.9624798849
111.203472491	38.0224746041
111.232653733	38.1012515525
111.254363429	38.1649367141
111.276274297	38.2286025333
111.30453132	38.2920297909
111.31897954	38.3360086008
111.346189212	38.3944464915
111.360413716	38.4434107482
111.381557076	38.5070566468
111.394363083	38.547161463
111.411319065	38.5788729972
111.422019522	38.6133122758
111.432056979	38.6484722002
111.448759722	38.6886749762
111.468958002	38.731650782
111.491637187	38.7764728215
111.529166446	38.8239279436
111.557849621	38.8577429196
111.581883327	38.8914060779
111.628269446	38.9396788201
111.665367787	38.9784169102
111.706503186	39.0240785656
111.744551771	39.0651197757
111.775074554	39.0938147457
111.809631155	39.1467531143
111.863908015	39.2141718516
111.91134	39.2722080404
111.945679175	39.3205009181
111.980566983	39.3786400559
112.002674178	39.4377818871
112.023070685	39.4986248941
112.033839321	39.6035181008
112.038455265	39.6872538111
112.050850849	39.7730482089
112.072552261	39.8253005507
112.095174977	39.87685911
112.127838123	39.9206073639
112.198591036	39.983400874
112.234420835	40.0179090085
112.287274929	40.0605975895
112.330892879	40.091612056
112.383377872	40.1309712172
112.439849806	40.1699844038
112.476562771	40.210397191
112.530213411	40.2587367993
112.576641577	40.3109920479
112.619211704	40.349783104
112.669503789	40.4077585146
112.716946549	40.4706306923
112.748810554	40.4914353095
112.796648881	40.5226307264
112.86169022	40.575488238
112.924478714	40.6057485669
112.971316932	40.6256033788
113.033014956	40.6445254356
113.109582911	40.6625128508
113.186198315	40.6804764566
113.252900111	40.689974853
113.326154111	40.6946252148
113.400112078	40.6995881072
113.45708526	40.6969693017
113.518551589	40.6978742248
113.580930019	40.7012309193
113.652948029	40.7044138769
113.728044561	40.7073807959
113.806200519	40.7079403029
113.885196647	40.7195677972
113.958280467	40.7292678626
114.030465246	40.7374969477
114.107780973	40.7449310001
114.159902604	40.7504213105
114.245365301	40.7568342263
114.302416438	40.7680229254
114.366406562	40.7732281839
114.449771431	40.7856349851
114.516818428	40.7900310617
114.594212095	40.8008149827
114.655294265	40.8077211827
114.731173651	40.8133212556
114.79220196	40.8200302517
114.851733012	40.8208915712
114.912703868	40.8220326966
114.972153123	40.8173286372
115.046447698	40.8114053456
115.135578679	40.8042350729
115.209834293	40.7982082914
115.269225335	40.7933525022
115.343630563	40.7874008353
115.403410982	40.7828214131
115.458927565	40.7764315591
115.508300777	40.7715732182
115.565628003	40.763392521
115.63732321	40.7564551496
115.700760558	40.748119834
115.760607074	40.7433414739
115.835433312	40.7373223614
115.91028026	40.7312524979
115.971973311	40.7376707126
116.033882994	40.7441672428
116.097932273	40.7621094415
116.16022975	40.768711765
116.235866771	40.7627707637
116.283138466	40.7705046507
116.343723707	40.7656887922
116.406232936	40.772169495
116.512418863	40.7636012639
116.573142363	40.7586563697
116.664289509	40.7511728167
116.740094487	40.7447786511
116.798797064	40.735647998
116.878686429	40.7242505508
116.947324916	40.7110636292
117.021432615	40.6995453906
117.089389825	40.6905988323
117.156346428	40.6832895888
117.213883813	40.6716505893
117.287582121	40.6538827744
117.328846343	40.6412977695
117.370399372	40.62730048
117.404879325	40.6126404816
117.448674895	40.5912701651
117.484352083	40.5714653469
117.508674975	40.5579291814
117.537580391	40.5457034549
117.56811287	40.5296935539
117.593225741	40.5157292017
117.620004764	40.5027737448
117.638841305	40.4919875621
117.659471242	40.4795348354
117.701697768	40.4577150641
117.732048537	40.439856607
117.769280815	40.4215410885
117.794055215	40.4072108974
117.819444043	40.3943028105
117.842487833	40.3800071387
117.867559402	40.3655199262
117.904313577	40.3437704037
117.943195006	40.3233785943
117.969849205	40.3055469866
118.009373575	40.2740431915
118.033351854	40.2500281397
118.059023346	40.2259519906
118.09708301	40.1866984337
118.123086242	40.1611055981
118.154525656	40.1224629943
118.189508645	40.0895823754
118.221669322	40.0587667504
118.25412371	40.0260518157
118.282699702	40.0036360217
118.307872685	39.9754362723
118.343239239	39.9246433525
118.359144708	39.892430576
118.368089682	39.873992438
118.377804009	39.8539987466
118.385046954	39.8371617746
118.384903083	39.8165779009
118.386125418	39.7954661864
118.377357519	39.7716999128
118.3723739	39.7547723731
118.363289711	39.7378348589
118.354310541	39.7216209309
118.345145196	39.7039365329
118.33199385	39.6850928685
118.316689742	39.6715991351
118.303280853	39.6579461912
118.288504135	39.6446758904
118.273234143	39.6299507652
118.262301853	39.6192258835
118.244637309	39.6014925587
118.228844406	39.5843167726
118.209337425	39.5639764359
118.184644238	39.5417379299
118.165935341	39.5240718485
118.144191192	39.5051662652
118.124846749	39.4897491034
118.105665362	39.4709917898
118.084898486	39.4516743745
118.069456764	39.4390828037
118.03079541	39.4039341591
117.970924028	39.3462762894
117.937511469	39.3106485665
117.910074811	39.2805704014
117.848441207	39.2158102258
117.804474006	39.175975689
117.764812238	39.1427072811
117.71535117	39.0930127608
117.694166257	39.0411193279
117.665520962	38.9931962269
117.627838016	38.939866631
117.608377256	38.8973840939
117.58894355	38.8549032085
117.562051432	38.8163750134
117.534659741	38.7747235868
117.527317655	38.7310184295
117.520500789	38.6904401092
117.507069577	38.6346715164
117.496481987	38.6198720244
117.460178804	38.5727737667
117.428430332	38.5283778083
117.366721483	38.4742969631
117.301097792	38.4205645835
117.257012402	38.3741604731
117.229925911	38.3323869465
117.175554926	38.2838273042
117.12510731	38.2221375712
117.08074912	38.1725548879
117.004190698	38.0976028706
116.924340993	38.0261349926
116.852097315	37.9507281866
116.820070261	37.8745505941
116.805837158	37.8101475737
116.80596337	37.7703144593
116.812298546	37.7298873765
116.822489179	37.6940652349
116.845517623	37.639577664
116.868858837	37.5895327733
116.886295002	37.5283902971
116.900624071	37.4920104151
116.911003618	37.4560105926
116.917440087	37.4203795499
116.919449093	37.3819844943
116.923206872	37.3412784806
116.915709066	37.2959515485
116.894215481	37.2445115225
116.882365696	37.2083343986
116.866779816	37.174144942
116.841568734	37.1076157446
116.81998577	37.0637233962
116.798432947	37.0198373174
116.782186269	36.9760037502
116.769795502	36.9307226066
116.754766254	36.8842738487
116.746606022	36.8491667751
116.733030606	36.7932319031
116.727089383	36.7511967972
116.71813097	36.7011390869
116.713000079	36.6607800324
116.697589187	36.6080542697
116.690125832	36.5589229716
116.676519135	36.4999598828
116.664668607	36.4569243905
116.651275024	36.4103654597
116.64007192	36.3697222445
116.620346877	36.3145569319
116.605359144	36.2703848026
116.594059563	36.218331353
116.582267728	36.1625084349
116.577019496	36.121280294
116.572248062	36.0837914811
116.567495692	36.0463017373
116.566888633	36.0046679218
116.570902779	35.9626426169
116.571517921	35.9239534429
116.579203568	35.8693607607
116.584204152	35.8346856151
116.589738732	35.7770396773
116.595265018	35.7193965686
116.602462151	35.6730180034
116.607926723	35.6170572946
116.618279627	35.559616221
116.627591556	35.508644991
116.632405533	35.4652559351
116.64291118	35.4289422326
116.647609606	35.3859204385
116.657140644	35.3422178529
116.658049837	35.2907736547
116.66516973	35.2444068883
116.672280724	35.198041824
116.682476006	35.1452343224
116.69738107	35.0974808693
116.707622379	35.057599848
116.714816662	35.0112295962
116.722009324	34.964856524
116.730859073	34.9297319827
116.737935482	34.8682442745
116.750301166	34.808897203
116.755469186	34.7566077158
116.760132262	34.7173625161
116.766413632	34.6659416992
116.772773086	34.6281124452
116.782536179	34.5884402896
116.787158239	34.5523024536
116.796488198	34.5017217767
116.806019035	34.462316659
116.814613907	34.4141819234
116.822384595	34.3824566041
116.828772133	34.338378765
116.838716979	34.2924731086
116.848212823	34.244810771
